,ext_debt_stocks,inflation_rate,unemployment_rate,mortality_by_1000,resources_rent_procent_of_GDP,military_expenditure_procent_of_GDP,arms_imports,democracy_index,corruption_index,GPD_per_capita,fertility_rate,energy_access_procent_of_population,population,unseat_current_state_head_attempt,trade_openness,state_control_over_territory,political_violence
136,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
137,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
138,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
139,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
140,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
141,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
142,49846045120.1,10.370490343517,13.0500001907349,5.823,4.17972714878233,1.72314742829085,21.085127307572442,0.17,0.64,8.178358165605836,3.3,99.3,9.185227671161108,0.0,3.5,0.0,0.0
143,25545333951.3,3.29029062798326,2.77999997138977,6.179,3.86177668506443,1.02622383527583,0.0,0.307,0.394,7.876638460975463,4.8,39.900001525878906,8.727454116899434,0.0,0.0,95.376,0.709
144,478825585025.1,4.90697344127254,5.44,6.67,1.77710098653222,2.45745060051391,21.860136837731613,0.451,0.475,13.577369634923492,2.29,88.0,11.816154371663933,0.0,4.2,85.583,0.834
145,478825585025.1,4.90697344127254,5.44,6.67,1.77710098653222,2.45745060051391,21.860136837731613,0.451,0.475,13.577369634923492,2.29,88.0,11.816154371663933,0.0,4.2,85.583,0.834
146,478825585025.1,4.90697344127254,5.44,6.67,1.77710098653222,2.45745060051391,21.860136837731613,0.451,0.475,13.577369634923492,2.29,88.0,11.816154371663933,0.0,4.2,85.583,0.834
147,478825585025.1,4.90697344127254,5.44,6.67,1.77710098653222,2.45745060051391,21.860136837731613,0.451,0.475,13.577369634923492,2.29,88.0,11.816154371663933,0.0,4.2,85.583,0.834
148,7568865790.1,4.71,4.45,9.38,13.773919343082,0.708059012807746,0.0,0.35,0.82,7.001245622069476,5.8,19.1,9.103979355984773,0.0,6.7,0.0,0.0
149,7568865790.1,4.71,4.45,9.38,13.773919343082,0.708059012807746,0.0,0.35,0.82,7.001245622069476,5.8,19.1,9.103979355984773,0.0,6.7,0.0,0.0
150,7568865790.1,4.71,4.45,9.38,13.773919343082,0.708059012807746,0.0,0.35,0.82,7.001245622069476,5.8,19.1,9.103979355984773,0.0,6.7,0.0,0.0
151,827502134.8,-2.68178423511595,4.69,17.668,6.54826042356251,2.25258646172037,0.0,0.118,0.155,6.967155622263585,7.09,2.5,6.724950805602736,1.0,3.9,89.143,1.01
152,827502134.8,-2.68178423511595,4.69,17.668,6.54826042356251,2.25258646172037,0.0,0.118,0.155,6.967155622263585,7.09,2.5,6.724950805602736,1.0,3.9,89.143,1.01
153,827502134.8,-2.68178423511595,4.69,17.668,6.54826042356251,2.25258646172037,0.0,0.118,0.155,6.967155622263585,7.09,2.5,6.724950805602736,1.0,3.9,89.143,1.01
154,827502134.8,-2.68178423511595,4.69,17.668,6.54826042356251,2.25258646172037,0.0,0.118,0.155,6.967155622263585,7.09,2.5,6.724950805602736,1.0,3.9,89.143,1.01
155,41553573897.7,5.5135257269299,4.34999990463257,5.632,0.586126104470663,1.37232148233046,19.911335120396497,0.124,0.896,11.006297568406492,2.09,75.91999816894531,9.746287277416434,0.0,3.8,98.625,2.353
156,41553573897.7,5.5135257269299,4.34999990463257,5.632,0.586126104470663,1.37232148233046,19.911335120396497,0.124,0.896,11.006297568406492,2.09,75.91999816894531,9.746287277416434,0.0,3.8,98.625,2.353
157,64454510032.8,1.85460421340917,8.81,4.221,0.0022910357665535,4.67817522836761,15.60727002719233,0.319,0.714,8.949580619590447,2.09,99.4823226928711,6.524470850713444,0.0,7.9,76.778,0.695
158,64454510032.8,1.85460421340917,8.81,4.221,0.0022910357665535,4.67817522836761,15.60727002719233,0.319,0.714,8.949580619590447,2.09,99.4823226928711,6.524470850713444,0.0,7.9,76.778,0.695
159,64454510032.8,1.85460421340917,8.81,4.221,0.0022910357665535,4.67817522836761,15.60727002719233,0.319,0.714,8.949580619590447,2.09,99.4823226928711,6.524470850713444,0.0,7.9,76.778,0.695
160,174684281.4,0.0,4.83,13.265,0.599385261340545,0.0,0.0,0.1,0.713,4.721102621450857,6.53,0.0,3.8176244100044987,1.0,5.8,67.0,0.853
161,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
162,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
163,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
164,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
165,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
166,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
167,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
168,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
169,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
170,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
171,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
172,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
173,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
174,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
175,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
176,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
177,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
178,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
179,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
180,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
181,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
182,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
183,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
184,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
185,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
186,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
187,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
188,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
189,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
190,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
191,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
192,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
193,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
194,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
195,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
196,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
197,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
198,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
199,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
200,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
201,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
202,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
203,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
204,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
205,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
206,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
207,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
208,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
209,83471522909.2,8.97123250273256,5.44,10.691,3.37371904131259,3.14621461029962,21.72426529674752,0.56,0.401,11.996799953753156,4.04,41.0,11.41216676691141,0.0,0.15,95.5,1.009
210,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
211,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
212,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
213,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
214,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
215,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
216,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
217,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
218,69848505848.5,7.81919144730541,2.53999996185303,8.111,12.2741695778987,1.41049291967411,19.12377825536548,0.055,0.946,11.184808003812089,3.12,48.0,9.85995308048931,0.0,0.45,91.0,0.706
219,0.0,0.205867258317722,16.3099994659424,5.783,0.141060947774201,2.0849104859335,14.508657738524219,0.078,0.773,7.480128204646699,3.12,0.0,5.535363823031238,1.0,10.0,79.333,0.229
220,0.0,0.0,0.0,10.7,3.96074006158538,4.79729611491512,19.435911423681425,0.033,0.392,9.715581250040206,2.22,0.0,7.812789291048544,0.0,3.5,99.636,0.479
221,0.0,0.205867258317722,16.3099994659424,5.783,0.141060947774201,2.0849104859335,14.508657738524219,0.078,0.773,7.480128204646699,3.12,0.0,5.535363823031238,1.0,10.0,79.333,0.229
222,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
223,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
224,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
225,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
226,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
227,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
228,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
229,2467995904.9,0.606339703737518,9.29,19.272,4.06910654546858,1.95649418287434,13.815510557964274,0.138,0.693,6.713970267139775,7.17,0.3,6.774707198115097,0.0,0.4,75.0,0.173
230,5621339497.2,3.7,18.8299999237061,11.041,14.0533393002239,1.2,15.89495209964411,0.095,0.903,7.904965503272492,5.98,49.20000076293945,7.366013955503756,0.0,0.02,44.4,2.715
231,5621339497.2,3.7,18.8299999237061,11.041,14.0533393002239,1.2,15.89495209964411,0.095,0.903,7.904965503272492,5.98,49.20000076293945,7.366013955503756,0.0,0.02,44.4,2.715
232,5621339497.2,3.7,18.8299999237061,11.041,14.0533393002239,1.2,15.89495209964411,0.095,0.903,7.904965503272492,5.98,49.20000076293945,7.366013955503756,0.0,0.02,44.4,2.715
233,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
234,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
235,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
236,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
237,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
238,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
239,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
240,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
241,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
242,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
243,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
244,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
245,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
246,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
247,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
248,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
249,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
250,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
251,711728808.0,4.18576372649945,0.3,15.403,4.72572972693467,3.72916598371212,13.815510557964274,0.157,0.515,6.717105538941887,7.18,0.7,6.616949666688289,0.0,0.2,99.917,1.047
252,2593899557.8,6.95336159903071,7.69999980926514,8.119,22.9287530510801,1.4191337327407,15.201804919084164,0.406,0.623,7.079309913269361,4.8,0.0,6.188479705592497,1.0,4.3,87.571,0.48
253,2593899557.8,6.95336159903071,7.69999980926514,8.119,22.9287530510801,1.4191337327407,15.201804919084164,0.406,0.623,7.079309913269361,4.8,0.0,6.188479705592497,1.0,4.3,87.571,0.48
254,2593899557.8,6.95336159903071,7.69999980926514,8.119,22.9287530510801,1.4191337327407,15.201804919084164,0.406,0.623,7.079309913269361,4.8,0.0,6.188479705592497,1.0,4.3,87.571,0.48
255,2593899557.8,6.95336159903071,7.69999980926514,8.119,22.9287530510801,1.4191337327407,15.201804919084164,0.406,0.623,7.079309913269361,4.8,0.0,6.188479705592497,1.0,4.3,87.571,0.48
256,2593899557.8,6.95336159903071,7.69999980926514,8.119,22.9287530510801,1.4191337327407,15.201804919084164,0.406,0.623,7.079309913269361,4.8,0.0,6.188479705592497,1.0,4.3,87.571,0.48
257,2593899557.8,6.95336159903071,7.69999980926514,8.119,22.9287530510801,1.4191337327407,15.201804919084164,0.406,0.623,7.079309913269361,4.8,0.0,6.188479705592497,1.0,4.3,87.571,0.48
258,0.0,180.95,9.1,10.565,9.86052812386782,0.0,20.523594641817343,0.058,0.828,9.30883529328523,5.88,0.0,7.575583625916241,0.0,10.0,95.0,2.118
259,0.0,180.95,9.1,10.565,9.86052812386782,0.0,20.523594641817343,0.058,0.828,9.30883529328523,5.88,0.0,7.575583625916241,0.0,10.0,95.0,2.118
260,1542542790.1,36.0410583134242,0.0,21.405,7.62467780188436,1.23237199847542,0.0,0.417,0.553,6.867679880689546,7.73,4.571776390075684,6.887994310818204,0.0,3.3,81.0,0.797
261,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
262,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
263,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
264,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
265,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
266,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
267,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
268,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
269,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
270,3750339025.9,0.32509863018325,5.5,11.433,1.87469925795046,1.63346898573868,0.0,0.391,0.395,7.54474525021194,6.45,0.0,6.719592696563173,0.0,3.6,90.45,0.389
271,0.0,0.0,11.05,11.713,1.2,2.5,0.0,0.032,0.782,7.505411413382425,7.39,4.074573993682861,7.773146744092818,0.0,5.8,85.0,1.988
272,4000000000.0,10.0,19.39,5.427,28.0147548499942,7.26,18.56910074907064,0.176,0.77,8.71204787937506,2.36,73.42857360839844,6.527080339681191,0.0,10.0,45.938,4.074
273,4000000000.0,10.0,19.39,5.427,28.0147548499942,7.26,18.56910074907064,0.176,0.77,8.71204787937506,2.36,73.42857360839844,6.527080339681191,0.0,10.0,45.938,4.074
274,4000000000.0,10.0,19.39,5.427,28.0147548499942,7.26,18.56910074907064,0.176,0.77,8.71204787937506,2.36,73.42857360839844,6.527080339681191,0.0,10.0,45.938,4.074
275,4000000000.0,10.0,19.39,5.427,28.0147548499942,7.26,18.56910074907064,0.176,0.77,8.71204787937506,2.36,73.42857360839844,6.527080339681191,0.0,10.0,45.938,4.074
276,4000000000.0,10.0,19.39,5.427,28.0147548499942,7.26,18.56910074907064,0.176,0.77,8.71204787937506,2.36,73.42857360839844,6.527080339681191,0.0,10.0,45.938,4.074
277,50873488639.5,65.978567991895,8.21000003814697,6.664,0.410738888367279,3.75436424807973,20.95040140953016,0.4,0.0,9.434043766548907,3.0,0.0,8.61830469278465,0.0,2.4,0.0,0.0
278,50873488639.5,65.978567991895,8.21000003814697,6.664,0.410738888367279,3.75436424807973,20.95040140953016,0.4,0.0,9.434043766548907,3.0,0.0,8.61830469278465,0.0,2.4,0.0,0.0
